offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166220,true,3,70,6,3,0,4,3,37,5,70,TD
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166221,false,3,24,4,3,35,3,18,45,2,11,FUMBLE
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166222,true,3,35,3,3,0,1,33,45,4,35,TD
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166223,false,3,34,1,3,39,,15,18,3,5,PUNT
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166224,false,3,87,,4,85,14,11,4,3,2,PUNT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166225,true,4,47,14,4,100,13,12,59,3,53,TD
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166226,false,4,73,13,4,68,11,,12,3,5,PUNT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166227,false,4,2,11,4,38,7,55,5,4,36,PUNT
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166228,false,4,71,7,4,58,5,45,10,5,13,INT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166229,false,4,58,5,4,77,1,52,53,8,19,MISSED FG
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166230,false,4,77,1,4,79,,27,25,7,-2,DOWNS
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166231,false,4,79,,4,76,,,27,1,-3,END OF GAME
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,40102166310,true,2,68,,2,0,,4,24,4,68,TD
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,40102166311,false,2,57,,2,57,,,4,0,0,Uncategorized
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,40102166312,true,3,80,15,3,0,13,23,37,4,80,TD
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,40102166313,true,3,15,13,3,100,11,29,54,6,85,TD
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,40102166314,false,3,64,11,3,60,9,23,6,3,4,PUNT
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,40102166315,true,3,13,9,3,100,8,30,53,3,87,TD
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,40102166316,false,3,65,8,3,20,2,52,38,10,45,FUMBLE
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,40102166317,false,3,20,2,3,36,,,52,6,16,PUNT
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,40102166318,true,4,87,15,4,0,9,8,52,10,87,TD
Louisiana,Sun Belt,Coastal Carolina,Sun Belt,401021663,40102166319,true,4,15,9,4,100,5,20,48,10,85,TD
Coastal Carolina,Sun Belt,Louisiana,Sun Belt,401021663,40102166320,false,4,75,5,4,36,,,20,9,39,END OF GAME
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166410,false,2,25,2,2,21,1,45,35,3,-4,PUNT
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166411,true,2,78,1,2,0,,42,3,6,78,TD
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166412,false,2,16,,2,21,,,42,3,5,END OF HALF
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166413,false,3,25,15,3,85,12,9,51,9,60,DOWNS
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166414,false,3,85,12,3,69,9,59,10,5,16,PUNT
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166415,true,3,19,9,3,100,5,17,42,12,81,TD
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166416,false,3,71,5,3,54,2,58,19,4,17,PUNT
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166417,true,3,22,2,4,100,14,22,36,11,78,TD
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166418,false,4,75,14,4,69,12,36,46,3,6,PUNT
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166419,false,4,24,12,4,22,11,55,41,3,-2,PUNT
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166420,false,4,65,11,4,57,9,6,49,3,8,PUNT
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166421,true,4,35,9,4,100,6,18,48,7,65,TD
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166422,false,4,75,6,4,29,2,24,54,9,46,MISSED FG
Louisiana Monroe,Sun Belt,Troy,Sun Belt,401021664,40102166423,false,4,29,2,4,89,,39,45,7,60,INT
Troy,Sun Belt,Louisiana Monroe,Sun Belt,401021664,40102166424,false,4,80,,4,82,,,39,1,-2,END OF GAME
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252210,false,2,75,6,2,69,2,46,32,6,6,PUNT
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252211,false,2,29,2,2,26,2,36,10,1,-3,FUMBLE
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252212,false,2,26,2,2,23,1,28,8,4,3,MISSED FG
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252213,true,2,23,1,2,100,1,2,26,3,77,TD
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252214,false,2,75,1,2,72,,,2,3,3,END OF HALF
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252215,false,3,0,15,3,70,11,55,5,7,5,PUNT
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252216,true,3,23,11,3,100,9,4,51,11,77,TD
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252217,false,3,75,9,3,70,8,24,40,2,5,FUMBLE
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252218,true,3,70,8,3,100,8,8,16,1,30,TD
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252219,true,3,75,8,3,14,2,48,20,14,61,FG
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252220,false,3,25,2,3,23,1,28,20,3,-2,PUNT
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252221,true,3,77,1,4,0,13,13,15,10,77,TD
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252222,true,4,21,13,4,21,13,,13,0,0,FUMBLE TD
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252224,false,4,25,13,4,31,12,15,45,3,6,PUNT
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252225,false,4,71,12,4,45,7,33,42,10,26,PUNT
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252226,true,4,20,7,4,100,6,52,41,3,80,TD
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252227,false,4,75,6,4,16,2,10,42,13,59,DOWNS
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252228,false,4,16,2,4,21,1,40,30,3,5,PUNT
Air Force,Mountain West,Utah State,Mountain West,401022522,40102252229,false,4,88,1,4,83,,58,42,4,5,DOWNS
Utah State,Mountain West,Air Force,Mountain West,401022522,40102252230,false,4,83,,4,78,,,58,2,-5,END OF GAME
Illinois State,,Colorado State,Mountain West,401022523,40102252310,true,2,80,5,2,0,,2,16,16,80,TD
Colorado State,Mountain West,Illinois State,,401022523,40102252311,false,2,51,,2,51,,,2,0,0,Uncategorized
Illinois State,,Colorado State,Mountain West,401022523,40102252312,true,3,75,15,3,0,12,35,25,5,75,TD
Colorado State,Mountain West,Illinois State,,401022523,40102252313,false,3,25,12,3,61,10,14,21,7,36,INT
Illinois State,,Colorado State,Mountain West,401022523,40102252314,false,3,94,10,3,69,7,2,12,6,25,PUNT
Colorado State,Mountain West,Illinois State,,401022523,40102252315,true,3,40,7,3,100,4,,2,7,60,TD
Illinois State,,Colorado State,Mountain West,401022523,40102252316,false,3,75,4,3,71,2,56,4,3,4,PUNT
Colorado State,Mountain West,Illinois State,,401022523,40102252317,false,3,16,2,3,59,1,22,34,5,43,DOWNS
Illinois State,,Colorado State,Mountain West,401022523,40102252318,false,3,58,1,4,51,14,50,32,3,7,PUNT
Colorado State,Mountain West,Illinois State,,401022523,40102252319,false,4,20,14,4,34,10,42,8,6,14,PUNT
Illinois State,,Colorado State,Mountain West,401022523,40102252320,true,4,51,10,4,0,9,19,23,3,51,TD
Colorado State,Mountain West,Illinois State,,401022523,40102252321,false,4,26,9,4,85,6,48,31,8,59,DOWNS
Illinois State,,Colorado State,Mountain West,401022523,40102252322,false,4,85,6,4,67,3,54,54,4,18,PUNT
Colorado State,Mountain West,Illinois State,,401022523,40102252323,false,4,8,3,4,2,2,58,56,3,-6,PUNT
Illinois State,,Colorado State,Mountain West,401022523,40102252324,true,4,57,2,4,0,2,37,21,1,57,TD
Colorado State,Mountain West,Illinois State,,401022523,40102252325,true,4,60,2,4,100,1,35,2,5,40,TD
Colorado State,Mountain West,Illinois State,,401022523,40102252326,false,4,48,1,4,48,1,29,6,1,0,INT
Illinois State,,Colorado State,Mountain West,401022523,40102252327,false,4,72,1,4,63,,21,8,3,9,PUNT
Colorado State,Mountain West,Illinois State,,401022523,40102252328,false,4,3,,4,36,,,21,2,33,END OF GAME
Hawai'i,Mountain West,Duquesne,,401022524,40102252410,true,2,4,9,2,100,5,12,24,11,96,TD
Duquesne,,Hawai'i,Mountain West,401022524,40102252411,false,2,79,5,2,87,3,4,8,3,-8,PUNT
Hawai'i,Mountain West,Duquesne,,401022524,40102252412,false,2,53,3,2,85,,25,39,7,32,DOWNS
Duquesne,,Hawai'i,Mountain West,401022524,40102252413,false,2,85,,2,89,,,25,1,-4,END OF HALF
Duquesne,,Hawai'i,Mountain West,401022524,40102252414,false,3,75,15,3,72,13,19,41,3,3,INT
Hawai'i,Mountain West,Duquesne,,401022524,40102252415,true,3,57,13,3,100,10,26,53,5,43,TD
Duquesne,,Hawai'i,Mountain West,401022524,40102252416,false,3,84,10,3,45,8,8,18,7,39,PUNT
Hawai'i,Mountain West,Duquesne,,401022524,40102252417,false,3,8,8,3,31,5,12,56,7,23,PUNT
Duquesne,,Hawai'i,Mountain West,401022524,40102252418,false,3,79,5,3,50,1,27,45,7,29,PUNT
Hawai'i,Mountain West,Duquesne,,401022524,40102252419,false,3,20,1,3,17,,13,14,3,-3,PUNT
Duquesne,,Hawai'i,Mountain West,401022524,40102252420,false,3,59,,3,51,,,13,6,8,PUNT
Hawai'i,Mountain West,Duquesne,,401022524,40102252421,true,4,12,11,4,100,7,32,15,11,88,TD
Duquesne,,Hawai'i,Mountain West,401022524,40102252422,true,4,28,7,4,0,6,11,21,4,28,TD
Hawai'i,Mountain West,Duquesne,,401022524,40102252423,true,4,25,6,4,100,2,6,5,8,75,TD
Duquesne,,Hawai'i,Mountain West,401022524,40102252424,false,4,68,2,4,69,,,6,3,-1,END OF GAME
